0,1,2,3,4,5
0.6956473212028824,311.3769789279594,335.65446951527275,0.7267733244927108,296.64128017768235,1.0
0.6954793789668776,311.3759117433707,335.65446951527275,0.7267733244927108,296.64128017768235,1.0
0.695478545861968,311.3759062878241,335.65446951527275,0.7267733244927108,296.64128017768235,1.0
0.6954785829573105,311.3759065307349,335.65446951527275,0.7267733244927108,296.64128017768235,1.0
0.6954785859214182,311.3759065501435,335.65446951527275,0.7267733244927108,296.64128017768235,1.0
0.7248941656673893,311.4874226206014,335.65446951527275,0.758004395600435,296.64128017768235,1.0
0.7250452877121654,311.4884445071021,335.65446951527275,0.758004395600435,296.64128017768235,1.0
0.7250462908929256,311.48845129867254,335.65446951527275,0.758004395600435,296.64128017768235,1.0
0.7250462595046376,311.48845108617155,335.65446951527275,0.758004395600435,296.64128017768235,1.0
0.7250462570035301,311.4884510692387,335.65446951527275,0.758004395600435,296.64128017768235,1.0
0.7250462568042347,311.48845106788946,335.65446951527275,0.758004395600435,296.64128017768235,1.0
0.7250462567883543,311.48845106778197,335.65446951527275,0.758004395600435,296.64128017768235,1.0
0.7250462567870889,311.4884510677734,335.65446951527275,0.758004395600435,296.64128017768235,1.0
0.7250462567869881,311.4884510677727,335.65446951527275,0.758004395600435,296.64128017768235,1.0
0.7250462567869801,311.48845106777264,335.65446951527275,0.758004395600435,296.64128017768235,1.0
0.7324644065445558,308.54489204403217,328.1201290251678,0.758004395600435,296.64128017768235,1.0
0.7325324083891862,308.545209910174,328.1201290251678,0.758004395600435,296.64128017768235,1.0
0.7325331885278868,308.5452135561176,328.1201290251678,0.758004395600435,296.64128017768235,1.0
0.7325331637405681,308.54521344027586,328.1201290251678,0.758004395600435,296.64128017768235,1.0
0.7325331617120787,308.545213430796,328.1201290251678,0.758004395600435,296.64128017768235,1.0
0.7325331615460757,308.5452134300202,328.1201290251678,0.758004395600435,296.64128017768235,1.0
0.7325331615324907,308.5452134299568,328.1201290251678,0.758004395600435,296.64128017768235,1.0
0.7325331615313789,308.54521342995156,328.1201290251678,0.758004395600435,296.64128017768235,1.0
0.7325331615312879,308.54521342995116,328.1201290251678,0.758004395600435,296.64128017768235,1.0
0.7325331615312806,308.5452134299511,328.1201290251678,0.758004395600435,296.64128017768235,1.0
0.7325331615312799,308.5452134299511,328.1201290251678,0.758004395600435,296.64128017768235,1.0
0.7325331615312798,308.5452134299511,328.1201290251678,0.758004395600435,296.64128017768235,1.0
0.7435908739613153,308.57610175500616,328.1201290251678,0.7695850523182979,296.64128017768235,1.0
0.7436524857910431,308.57639227289917,328.1201290251678,0.7695850523182979,296.64128017768235,1.0
0.7436529783410578,308.5763945949994,328.1201290251678,0.7695850523182979,296.64128017768235,1.0
0.7436529655078068,308.57639453449764,328.1201290251678,0.7695850523182979,296.64128017768235,1.0
0.7420671180405629,309.2532621766383,329.8778457892009,0.7695850523182979,296.64128017768235,1.0
0.7420520676092677,309.2531645753666,329.8778457892009,0.7695850523182979,296.64128017768235,1.0
0.7420521735117199,309.25316513422047,329.8778457892009,0.7695850523182979,296.64128017768235,1.0
0.7420521798643351,309.2531651669368,329.8778457892009,0.7695850523182979,296.64128017768235,1.0
0.7420521803811839,309.2531651695882,329.8778457892009,0.7695850523182979,296.64128017768235,1.0
0.7376902511968394,310.94902185340135,329.8778457892009,0.7695850523182979,298.7071144198092,1.0
0.7376498805570071,310.948762983947,329.8778457892009,0.7695850523182979,298.7071144198092,1.0
0.7376496000369616,310.9487612013302,329.8778457892009,0.7695850523182979,298.7071144198092,1.0
0.7376496113603882,310.94876127329076,329.8778457892009,0.7695850523182979,298.7071144198092,1.0
0.737649612267409,310.94876127905314,329.8778457892009,0.7695850523182979,298.7071144198092,1.0
0.7376496123400627,310.9487612795147,329.8778457892009,0.7695850523182979,298.7071144198092,1.0
0.7376496123458823,310.94876127955166,329.8778457892009,0.7695850523182979,298.7071144198092,1.0
0.7376496123463485,310.9487612795546,329.8778457892009,0.7695850523182979,298.7071144198092,1.0
0.7376496123463858,310.9487612795549,329.8778457892009,0.7695850523182979,298.7071144198092,1.0
0.7376496123463888,310.9487612795549,329.8778457892009,0.7695850523182979,298.7071144198092,1.0
0.737649612346389,310.9487612795549,329.8778457892009,0.7695850523182979,298.7071144198092,1.0
0.737649612346389,310.9487612795549,329.8778457892009,0.7695850523182979,298.7071144198092,1.0
0.7315729301884831,312.99556923724265,329.8778457892009,0.7695850523182979,301.1185519381583,1.0
0.7774372003157805,313.20890280299074,329.8778457892009,0.8189094796753768,301.1185519381583,1.0
0.7776539450602337,313.2108277688931,329.8778457892009,0.8189094796753768,301.1185519381583,1.0
0.7776549861195137,313.2108371150486,329.8778457892009,0.8189094796753768,301.1185519381583,1.0
0.7776549532822806,313.21083682024585,329.8778457892009,0.8189094796753768,301.1185519381583,1.0
0.7776549507357948,313.21083679738365,329.8778457892009,0.8189094796753768,301.1185519381583,1.0
0.7776549505383182,313.2108367956107,329.8778457892009,0.8189094796753768,301.1185519381583,1.0
0.7776549505230043,313.2108367954732,329.8778457892009,0.8189094796753768,301.1185519381583,1.0
0.7776549505218167,313.21083679546257,329.8778457892009,0.8189094796753768,301.1185519381583,1.0
0.709068914010819,312.8947895441628,329.8778457892009,0.7452794017179272,301.1185519381583,1.0
0.7087378941953326,312.89210506234224,329.8778457892009,0.7452794017179272,301.1185519381583,1.0
0.7087358948031128,312.8920888548439,329.8778457892009,0.7452794017179272,301.1185519381583,1.0
0.7087359398788196,312.892089220233,329.8778457892009,0.7452794017179272,301.1185519381583,1.0
0.7087359434116735,312.8920892488705,329.8778457892009,0.7452794017179272,301.1185519381583,1.0
0.7087359436885644,312.89208925111495,329.8778457892009,0.7452794017179272,301.1185519381583,1.0
0.7087359437102659,312.8920892512909,329.8778457892009,0.7452794017179272,301.1185519381583,1.0
0.7087359437119669,312.8920892513047,329.8778457892009,0.7452794017179272,301.1185519381583,1.0
0.7364671385612587,309.3228996017565,329.8778457892009,0.7641673217887721,296.74805924047234,1.0
0.7366563294768709,309.32386075266106,329.8778457892009,0.7641673217887721,296.74805924047234,1.0
0.7083700210494758,309.23878738557283,329.8778457892009,0.7344528614232019,296.74805924047234,1.0
0.7082130712874474,309.2379972844438,329.8778457892009,0.7344528614232019,296.74805924047234,1.0
0.7082119978139736,309.2379918832749,329.8778457892009,0.7344528614232019,296.74805924047234,1.0
