SOH,SOH
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.344784951,0.831160858
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.58054241,0.822543685
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
0.626469653,0.810364645
